Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU44,2564.384354409818,OUT046
DRG39,849.8516125071021,OUT035
FDU32,2003.2338778943426,OUT049
FDY27,2935.0113136767236,OUT049
NCP54,2006.229961195572,OUT013
NCZ41,2011.6171911263561,OUT049
DRL49,2201.4624263865753,OUT013
FDI05,1255.3756412455505,OUT018
FDY56,3792.0523637875326,OUT045
DRC13,2009.0208235443952,OUT013
NCV29,2961.330310120894,OUT017
FDR24,1479.4708875377792,OUT049
FDZ34,3054.86695515999,OUT018
FDP37,2011.6171911263561,OUT035
FDX08,4900.867983740816,OUT027
FDS57,2048.148604283894,OUT045
NCG18,1577.285772029561,OUT049
FDK25,2725.382928235692,OUT018
FDH53,1315.2139224715554,OUT049
DRI59,3597.66850210077,OUT018
FDA52,2875.839509311767,OUT046
FDT20,131.14223821024746,OUT010
FDE36,383.5019382224519,OUT019
FDI24,2844.795209031669,OUT017
FDB28,3102.53385601053,OUT018
FDV11,2875.839509311767,OUT017
FDP01,2486.6896783003867,OUT046
FDD34,4250.679197154541,OUT027
FDJ50,1108.6866974152065,OUT027
FDZ44,1950.3931931739512,OUT013
DRO59,1133.0831058278357,OUT035
DRB48,667.9778547902446,OUT045
FDR21,2841.0492388241737,OUT018
NCE42,574.0963291353277,OUT010
FDO23,1515.8962528040836,OUT046
NCE30,3483.237773171147,OUT018
FDQ22,667.1405506943685,OUT035
FDY01,1932.111873814826,OUT045
FDS08,2878.4987657270503,OUT017
FDG28,3756.5929128327407,OUT018
FDQ51,729.7021908601081,OUT018
FDB05,3990.883920336187,OUT017
FDO56,1937.0723885040827,OUT049
FDE02,1517.215467107788,OUT018
FDN45,3741.7468980796334,OUT017
FDS09,781.3459155203723,OUT013
NCA54,3012.5028453184627,OUT018
FDP09,570.6372348668945,OUT010
FDC53,1542.5424269572309,OUT045
NCM55,3056.929143920141,OUT017
FDL09,2726.0680121878545,OUT018
FDA11,229.5476271309969,OUT019
FDA50,1530.975833777799,OUT045
FDC23,2952.407278692469,OUT017
FDE22,2544.336007489715,OUT049
FDD23,3056.929143920141,OUT046
NCA29,2847.14560285483,OUT049
FDK38,2483.6548159641197,OUT046
DRC13,2003.2338778943426,OUT046
NCP43,2956.441453962974,OUT049
FDX28,1542.5424269572309,OUT049
FDF08,1481.6663595183197,OUT049
FDZ33,2486.6896783003867,OUT046
FDD10,2933.3275322293794,OUT049
FDO58,2562.7005729624743,OUT017
FDI50,3828.1197050966653,OUT017
FDO58,2566.433656379061,OUT045
FDX08,3014.5650340786146,OUT013
NCK17,131.14223821024746,OUT010
FDF39,4106.592678431681,OUT035
FDU45,268.0848259979955,OUT010
NCJ18,1937.0723885040827,OUT018
DRC27,572.4520026120906,OUT019
DRC25,1430.575610548375,OUT035
FDU59,2549.2075632502197,OUT035
FDU28,3055.2453624727973,OUT035
NCP30,672.34688519454,OUT046
FDB39,906.9053025383573,OUT018
FDE41,1521.076382123469,OUT013
DRH11,131.14223821024746,OUT010
FDA58,3874.9722738332493,OUT045
FDU50,1932.111873814826,OUT046
FDM34,2022.0009442236076,OUT013
FDM44,2857.1232094875177,OUT027
FDR39,3053.7321622214904,OUT045
FDM25,2844.795209031669,OUT045
FDQ49,2498.878295448895,OUT049
DRH25,826.8434898546814,OUT018
FDM09,4293.968514830322,OUT027
FDL44,381.51179263283535,OUT019
NCR42,663.5336206728974,OUT018
DRL59,881.2720426491555,OUT046
FDX43,2701.8140930485056,OUT013
DRK47,570.5106896657659,OUT010
FDU48,2022.0009442236076,OUT018
FDY12,740.7032677643697,OUT045
NCN43,2003.2338778943426,OUT018
NCM55,3053.3537549086827,OUT018
FDQ21,2989.795470724886,OUT027
FDX13,4022.844275956252,OUT035
NCK30,5859.845222268177,OUT027
FDG20,2847.14560285483,OUT049
DRG27,663.5336206728974,OUT017
FDY14,3896.4346196899005,OUT018
FDP59,1577.285772029561,OUT035
FDU60,2728.1302009480064,OUT017
NCC18,418.0527005139502,OUT019
DRJ39,3690.0709729396667,OUT017
FDS07,1918.8779525593575,OUT049
FDM08,5864.011162910996,OUT027
FDP51,2000.5930636529188,OUT045
FDU16,1387.1731589690596,OUT035
FDH12,1587.4594371161102,OUT013
DRE48,502.5891449317974,OUT010
NCL42,5859.845222268177,OUT027
FDR21,2876.814984279707,OUT045
NCW29,2022.0009442236076,OUT035
FDO11,3980.5652445413593,OUT013
NCM31,2045.2560883713052,OUT049
FDV35,365.53457032202476,OUT019
FDF58,1014.495219065803,OUT017
NCE43,2732.1643762185117,OUT049
FDA02,2475.3049007101868,OUT035
DRL37,131.14223821024746,OUT010
FDR24,1497.952083008374,OUT018
FDW59,1392.5094466705468,OUT049
FDS22,684.3265182011804,OUT049
FDW24,731.7604183835003,OUT017
FDU24,1530.975833777799,OUT035
FDA21,5108.332793426252,OUT027
FDH58,2930.9611376988983,OUT027
FDW36,1577.285772029561,OUT018
FDI45,4471.973326589517,OUT027
FDU01,3053.1831737126463,OUT018
FDF35,2914.5279549019656,OUT027
FDU43,574.3940143993568,OUT019
FDE24,362.1697234301595,OUT019
FDK50,2566.734748232979,OUT049
FDG31,1058.3729414404943,OUT045
FDC60,1483.272041465055,OUT045
FDL36,1533.5703907570319,OUT013
FDP21,3056.929143920141,OUT013
FDW16,1483.272041465055,OUT045
FDX02,3781.1890707344196,OUT017
FDQ58,4055.8812094567384,OUT027
FDT51,1687.82929989528,OUT046
FDD59,1286.4096664006977,OUT049
NCM42,1600.1555301202889,OUT018
FDA57,663.5336206728974,OUT018
FDZ48,1722.2283150011606,OUT035
FDE46,2486.6896783003867,OUT045
NCZ30,278.57089758803517,OUT019
FDB56,3056.929143920141,OUT017
FDA25,2868.9974423134263,OUT027
FDD20,2009.0208235443952,OUT013
FDL25,1538.7751065855298,OUT013
NCO18,2878.1899031349285,OUT049
FDJ45,663.5336206728974,OUT017
FDR12,2758.2209204479373,OUT035
NCF19,131.14223821024746,OUT010
FDK25,2649.6311508081267,OUT046
NCR17,1921.5697930377946,OUT046
FDC52,2486.6896783003867,OUT046
NCA54,3014.5650340786146,OUT017
FDR45,569.7543824639197,OUT010
NCM19,1918.8779525593575,OUT049
FDF39,5859.845222268177,OUT027
FDX23,1533.233689036643,OUT049
FDD58,2842.2033781755345,OUT027
FDX28,1561.1590506201414,OUT013
NCD31,2564.384354409818,OUT013
FDU57,2486.6896783003867,OUT018
FDI27,737.7911472346397,OUT046
NCM42,1590.1636125782786,OUT046
FDD32,2194.7355214122917,OUT027
FDI34,3759.935410485452,OUT013
NCM29,2022.0009442236076,OUT049
FDG46,1841.4011790286436,OUT018
DRC01,131.14223821024746,OUT010
FDB15,5864.011162910996,OUT027
NCA17,4055.8812094567384,OUT027
FDF10,2486.6896783003867,OUT046
FDR26,4861.086531181401,OUT027
FDI02,1722.2283150011606,OUT049
NCM54,278.9396544626007,OUT010
FDF14,2486.6896783003867,OUT013
FDJ33,273.4926013528703,OUT010
FDM20,3938.88523513922,OUT035
FDC03,5751.32353380761,OUT027
NCX05,1937.0723885040827,OUT046
NCM41,2748.4595542939605,OUT027
NCU29,367.6204465780003,OUT010
FDQ59,1387.1731589690596,OUT017
FDH46,242.15621627616665,OUT010
FDH09,789.6655605805423,OUT013
NCD06,734.1464249774554,OUT045
FDC15,2493.9807270367005,OUT035
DRD37,1058.2113996659375,OUT027
FDT28,4055.8812094567384,OUT027
FDR28,4257.666375147597,OUT027
FDT38,1437.7104855550042,OUT017
FDV34,1515.4183315503055,OUT027
FDY52,1045.6370348866865,OUT035
FDB34,1520.9949320065487,OUT013
DRL23,1577.285772029561,OUT018
DRB24,2486.6896783003867,OUT046
FDJ50,940.6878794059005,OUT046
FDQ49,2488.819352234473,OUT035
FDP20,2009.0208235443952,OUT035
FDV19,4217.445252067262,OUT027
NCR54,3056.929143920141,OUT045
FDO09,573.8407589312602,OUT010
FDS57,2120.666380414955,OUT018
FDN10,1937.0723885040827,OUT049
FDV23,2011.6171911263561,OUT049
FDY28,3640.2715011866135,OUT049
DRG51,2564.384354409818,OUT013
FDD45,229.5476271309969,OUT019
NCL18,5732.574493286737,OUT027
NCM29,2022.0009442236076,OUT013
FDF17,5760.128539915205,OUT027
FDE22,2562.569760571609,OUT017
FDQ22,663.5336206728974,OUT017
FDS01,2968.8755161017766,OUT013
FDW35,1012.3144475584476,OUT027
FDJ33,2009.0208235443952,OUT046
NCF54,2845.241101518412,OUT035
FDE09,1638.5994906856172,OUT013
NCE06,2562.569760571609,OUT045
DRH49,1310.4088507628776,OUT049
FDY43,2756.0912465138513,OUT045
NCT05,4035.474560389015,OUT017
FDZ34,3056.929143920141,OUT045
FDL38,1449.2085455887948,OUT017
FDZ31,3056.929143920141,OUT017
FDR14,905.0786743630567,OUT035
NCN54,1286.4096664006977,OUT049
NCC42,3006.034253752816,OUT027
FDK08,1542.5424269572309,OUT017
FDP59,1577.285772029561,OUT013
FDV22,2520.1017316411876,OUT035
FDD33,3821.7540345587545,OUT035
DRE60,5864.011162910996,OUT027
FDK52,3783.6572705394487,OUT046
FDA02,2483.6548159641197,OUT017
FDM56,1600.1555301202889,OUT049
FDE57,2048.148604283894,OUT035
FDM32,1473.2985766322622,OUT045
NCQ30,2955.5215017508062,OUT027
FDQ27,2868.9974423134263,OUT027
FDT60,2989.795470724886,OUT027
FDU43,3905.99416176396,OUT049
NCO55,1587.4594371161102,OUT035
FDG02,3056.929143920141,OUT045
FDJ28,3056.929143920141,OUT013
FDP40,1722.2283150011606,OUT045
FDJ38,3056.929143920141,OUT045
NCC54,3888.4178506056883,OUT017
NCZ41,2011.6171911263561,OUT046
FDK38,366.8913098741186,OUT019
FDU52,2489.3046166764743,OUT013
FDC40,1216.2364726634535,OUT046
NCR30,1093.0782072685877,OUT017
NCN18,1722.2283150011606,OUT017
FDB50,1279.8643042630254,OUT035
FDG04,3056.929143920141,OUT013
FDR26,2876.2854017985096,OUT035
NCT17,3054.86695515999,OUT018
FDX35,5864.011162910996,OUT027
FDS12,2013.9423954665679,OUT046
NCZ29,2999.648256051776,OUT027
FDB38,382.2409293367171,OUT010
FDP12,714.438704800065,OUT013
FDP22,795.6423785126841,OUT046
FDS26,3894.5726760872953,OUT018
FDR52,3056.929143920141,OUT046
DRJ13,2562.569760571609,OUT046
FDU48,2999.648256051776,OUT027
FDE29,999.5489223223274,OUT035
NCT29,2003.2338778943426,OUT049
DRK37,3054.86695515999,OUT018
FDK55,1454.620930832616,OUT046
FDR07,1533.233689036643,OUT046
FDO21,5864.011162910996,OUT027
FDK46,4080.049704411034,OUT049
FDB12,1577.285772029561,OUT045
FDT31,5111.430698881207,OUT027
FDJ33,2009.0208235443952,OUT045
FDC26,2922.2651567506878,OUT027
NCQ02,3056.929143920141,OUT045
FDP08,507.7254343068424,OUT010
FDB11,5859.845222268177,OUT027
FDV55,2483.6548159641197,OUT013
FDW20,2003.2338778943426,OUT049
NCJ18,277.1653605088514,OUT019
FDC41,1156.651811921337,OUT018
FDE14,2857.1232094875177,OUT027
FDG35,2843.1114275843256,OUT013
FDF45,905.0786743630567,OUT035
FDS19,1979.7343601672258,OUT027
FDS58,379.93406538243727,OUT019
FDA26,3722.6303093964566,OUT017
FDM32,1462.0273758877163,OUT049
FDL45,2011.6171911263561,OUT046
FDZ55,2547.077889316133,OUT049
FDY37,2048.148604283894,OUT049
FDO46,3056.929143920141,OUT046
FDQ60,1995.377227767984,OUT046
FDA19,2022.0009442236076,OUT018
FDL15,2486.6896783003867,OUT046
FDM10,3483.237773171147,OUT018
NCL05,663.5336206728974,OUT017
DRK49,131.14223821024746,OUT010
NCE18,5864.011162910996,OUT027
FDG40,669.6058369282084,OUT049
DRI59,3768.8076842828536,OUT045
FDK28,4047.491077697036,OUT035
NCD06,131.14223821024746,OUT019
FDO11,572.6136381268201,OUT019
FDK27,1985.0007150208098,OUT046
FDT43,1072.9593680133878,OUT027
FDD38,1569.9991197783934,OUT018
FDA16,3720.392365670771,OUT049
FDL14,4055.8812094567384,OUT027
NCM17,672.5189310481848,OUT049
FDD20,2009.0208235443952,OUT045
FDA40,1467.6312081559267,OUT045
FDL43,1278.8110748256238,OUT045
FDV15,1577.285772029561,OUT045
FDE52,1483.219531526771,OUT046
NCL17,362.3698295280656,OUT010
NCJ31,3897.4973949689975,OUT045
FDR60,1279.8643042630254,OUT045
NCA18,1932.111873814826,OUT035
FDS21,1422.230872344422,OUT027
FDW09,1278.8110748256238,OUT035
FDL26,2488.819352234473,OUT035
FDS47,1492.4002133954418,OUT018
FDC39,3399.7768781787936,OUT046
FDT51,1687.82929989528,OUT035
FDK40,4106.592678431681,OUT035
NCG19,3861.5005689394297,OUT045
FDZ07,1079.5308385161643,OUT046
FDF08,2647.2474533834816,OUT027
FDO04,1021.3422634393089,OUT013
FDK41,1406.165493592355,OUT018
FDP15,4010.4135531511024,OUT049
NCD43,1577.285772029561,OUT018
NCP18,2486.6896783003867,OUT013
FDZ51,1515.8962528040836,OUT046
DRH13,1590.1636125782786,OUT035
FDF38,667.9778547902446,OUT045
NCI43,734.8066050527242,OUT045
FDM38,1266.107473934153,OUT027
FDS03,1232.7533003557257,OUT013
DRJ47,2843.1114275843256,OUT017
FDT50,230.78484790419228,OUT010
FDV02,2844.795209031669,OUT046
NCG18,1577.285772029561,OUT017
FDW52,2568.1174378264045,OUT046
FDS40,667.1405506943685,OUT035
FDN31,3056.929143920141,OUT017
FDA37,2006.229961195572,OUT045
FDA15,4000.6447892491783,OUT046
FDL39,3014.5650340786146,OUT046
FDJ53,2003.2338778943426,OUT045
FDX22,3630.560493083222,OUT013
NCZ42,3919.043583243696,OUT045
FDD56,4533.762961723684,OUT027
FDD40,3055.2453624727973,OUT017
FDS50,3715.1940943164645,OUT013
NCN14,3055.2453624727973,OUT013
FDT15,3055.4159436688337,OUT013
NCS18,2891.283856734013,OUT027
NCO26,271.5163448324828,OUT010
FDF58,1026.0017394003924,OUT018
NCB19,1521.076382123469,OUT013
FDH26,2041.6491054125822,OUT017
DRB24,4055.8812094567384,OUT027
FDA49,1455.3900647941527,OUT018
FDB32,1533.233689036643,OUT045
FDI36,3058.5796775737945,OUT017
NCA17,365.6064348666824,OUT010
FDH22,2009.0208235443952,OUT013
NCM26,2486.6896783003867,OUT018
FDT15,5102.493040030489,OUT027
FDB16,1466.010991109524,OUT018
NCP54,2989.795470724886,OUT027
FDJ36,1577.285772029561,OUT013
FDO28,1995.377227767984,OUT045
FDU09,1021.3422634393089,OUT013
FDF29,2013.9423954665679,OUT017
FDY08,2038.3480431200514,OUT013
DRJ59,663.5336206728974,OUT018
FDT23,1980.7875896046276,OUT027
FDU15,663.5336206728974,OUT018
FDT47,1544.2753201973296,OUT013
FDI53,384.4449091886961,OUT019
FDR59,3913.7933473483004,OUT018
FDD53,667.1405506943685,OUT035
FDY51,3711.0598168425704,OUT017
FDT04,669.6058369282084,OUT049
FDU51,2876.5061216875847,OUT049
FDG14,2488.819352234473,OUT035
NCU06,3796.646695388968,OUT045
DRG25,3056.929143920141,OUT046
DRH49,1387.1731589690596,OUT035
FDN15,2027.3902997008624,OUT035
FDL43,1193.245101306266,OUT018
NCT18,3055.2421771895406,OUT049
NCB31,4034.5859669788815,OUT013
FDK57,1976.3248349110095,OUT035
FDY04,383.11978999299225,OUT019
NCP54,2003.2338778943426,OUT046
FDF41,3866.8785236864205,OUT013
FDM01,1577.285772029561,OUT045
FDW03,1577.285772029561,OUT045
FDF28,2006.229961195572,OUT045
FDY37,2050.6307370792183,OUT017
FDQ03,3877.8612055336735,OUT017
FDP51,2939.75195223112,OUT027
FDJ40,1687.82929989528,OUT017
FDC32,1515.8962528040836,OUT049
DRI49,2257.970924783812,OUT027
NCW54,903.3821605055534,OUT017
FDF09,663.5336206728974,OUT017
FDP45,3838.241250782113,OUT018
DRJ23,3053.1831737126463,OUT018
FDS59,1690.403822138185,OUT017
FDY08,2027.3902997008624,OUT046
FDX16,2486.6896783003867,OUT049
FDY16,3053.1831737126463,OUT018
FDK32,2488.819352234473,OUT035
FDQ22,714.438704800065,OUT013
NCC31,2496.8551061685143,OUT018
FDG58,2486.6896783003867,OUT049
DRF48,3056.929143920141,OUT013
DRH36,1091.4682204751177,OUT049
NCR30,1134.1363352652374,OUT035
FDB03,574.2993808690773,OUT019
FDZ28,2999.648256051776,OUT027
FDR35,3058.5796775737945,OUT017
DRD15,5864.011162910996,OUT027
FDJ33,278.84288603366934,OUT019
FDA56,273.3543521746659,OUT010
FDP56,737.7911472346397,OUT046
NCT30,737.7911472346397,OUT046
FDK15,1550.1659898027408,OUT017
FDH44,2483.6548159641197,OUT018
FDV01,2489.3046166764743,OUT013
DRG03,2486.6896783003867,OUT017
FDG50,2668.1860479631973,OUT027
FDR16,571.8994459849355,OUT010
FDZ60,1587.4594371161102,OUT046
DRG03,2486.6896783003867,OUT045
FDS56,3915.6142353894843,OUT018
FDU33,732.079780591113,OUT045
DRD27,1542.5424269572309,OUT035
FDW22,3749.0752169644566,OUT046
DRA24,2562.7005729624743,OUT045
FDF38,669.6058369282084,OUT049
FDX48,2486.6896783003867,OUT013
FDS58,2547.2965416976153,OUT018
FDC32,1515.8962528040836,OUT046
NCQ29,4073.398551453106,OUT045
DRK39,1406.165493592355,OUT018
NCS38,1924.094254337835,OUT017
DRO47,1722.2283150011606,OUT013
DRG27,1012.3144475584476,OUT027
FDC57,5711.851430221921,OUT027
FDS55,2483.6548159641197,OUT046
NCJ06,2000.5930636529188,OUT018
FDO01,281.7701563095278,OUT019
NCM55,3056.929143920141,OUT045
FDC52,2486.6896783003867,OUT049
FDQ15,1297.4381155863164,OUT045
NCT30,1070.536385664863,OUT027
NCR42,1012.3144475584476,OUT027
FDD28,905.0786743630567,OUT035
FDQ34,1577.285772029561,OUT049
FDZ12,3067.717853291448,OUT027
DRE13,193.86304287835978,OUT019
NCN07,283.3680225690081,OUT019
FDM28,3014.5650340786146,OUT035
FDI10,2844.795209031669,OUT017
FDQ25,2763.6835996220047,OUT013
FDA38,570.2130044017367,OUT010
DRI13,3672.7587774154103,OUT049
FDY20,2674.966874747197,OUT027
NCZ53,3056.929143920141,OUT035
NCM31,2473.1752267761008,OUT013
DRB01,3056.929143920141,OUT017
DRF37,4063.3516324224183,OUT046
NCF42,2878.1899031349285,OUT049
FDF16,2486.6896783003867,OUT018
FDB41,781.3459155203723,OUT013
FDR34,3776.112401788653,OUT013
FDR15,2494.1146557118245,OUT018
NCV42,272.33239642786623,OUT019
FDW51,3646.3537560023933,OUT035
FDU36,1533.233689036643,OUT017
FDX60,1340.6389250873542,OUT049
FDY03,1908.3489942229662,OUT035
FDW55,3944.4407895524614,OUT045
FDT01,573.0854920562603,OUT010
FDG58,2489.3046166764743,OUT013
FDK21,4014.2361825060357,OUT017
NCS41,461.8433906168645,OUT019
FDS10,3034.836305459317,OUT045
NCT53,2568.1174378264045,OUT046
FDJ28,3054.86695515999,OUT018
FDX44,1450.2200743872302,OUT045
FDT20,663.5336206728974,OUT018
FDO44,1638.5994906856172,OUT017
NCX17,3838.4240418594527,OUT049
FDY01,1937.0723885040827,OUT017
FDJ12,5864.011162910996,OUT027
DRK35,663.5336206728974,OUT018
FDD47,387.6599755043098,OUT019
NCM53,1587.4594371161102,OUT035
FDO45,1524.5657180875264,OUT013
NCM42,255.89625175487518,OUT010
FDE04,2967.1917346544333,OUT046
NCI30,5859.845222268177,OUT027
FDZ19,2844.795209031669,OUT013
FDW57,2878.4987657270503,OUT013
FDA25,1577.285772029561,OUT013
FDT22,970.471902348023,OUT046
FDP51,1966.0639757192837,OUT013
FDD48,2930.9611376988983,OUT027
FDY39,3055.4159436688337,OUT035
FDO48,574.5549510731448,OUT010
FDD23,5108.332793426252,OUT027
DRN35,1012.3144475584476,OUT027
FDT01,3652.701855357006,OUT035
FDC20,131.14223821024746,OUT010
DRJ35,1024.385725246902,OUT035
FDB32,1526.6146007100897,OUT046
FDL24,2844.795209031669,OUT046
NCV42,1799.4137394664504,OUT035
FDZ46,1600.1555301202889,OUT046
FDC15,2494.1146557118245,OUT013
FDD08,131.14223821024746,OUT019
FDY50,1473.2985766322622,OUT049
FDD36,1973.6301073837376,OUT013
FDG57,1070.536385664863,OUT027
FDL21,663.5336206728974,OUT018
FDN16,2857.1232094875177,OUT027
FDJ09,1070.536385664863,OUT027
FDS01,427.2620460161499,OUT010
FDV33,4092.4341126270037,OUT017
DRE12,1924.094254337835,OUT017
FDR07,1544.2753201973296,OUT013
FDP48,464.3645856352182,OUT010
NCB55,905.0786743630567,OUT035
FDQ08,1114.690180147384,OUT013
FDR34,3816.1340856546494,OUT035
FDO33,1724.5061535659675,OUT046
FDP13,667.9778547902446,OUT045
FDX12,3903.656140382855,OUT049
NCT06,2634.242849759535,OUT049
FDR16,572.1560565158493,OUT019
FDE36,2568.1174378264045,OUT046
FDZ36,3059.279537743302,OUT049
FDV13,1460.5834792393134,OUT045
NCZ17,667.1405506943685,OUT035
FDU56,3055.4159436688337,OUT045
FDM09,2827.4330992099726,OUT035
FDV02,2844.795209031669,OUT017
FDS34,1841.4011790286436,OUT018
FDA11,1533.233689036643,OUT049
FDP09,3644.336685594098,OUT017
FDB29,2930.9611376988983,OUT027
FDT19,2844.795209031669,OUT017
DRH15,675.2471018833406,OUT017
FDY38,3775.6011676892963,OUT046
FDF14,4055.8812094567384,OUT027
FDN48,224.33108171762748,OUT010
FDQ12,3786.1476648640887,OUT013
NCJ43,2844.795209031669,OUT045
FDE17,365.4065560034399,OUT019
FDB05,3980.8715140450777,OUT035
FDH10,3055.2453624727973,OUT045
NCR06,663.5336206728974,OUT017
FDU32,2003.2338778943426,OUT018
FDD56,2847.14560285483,OUT049
FDO36,3010.8190638711185,OUT018
FDH16,221.03829541138165,OUT010
FDX10,663.5336206728974,OUT018
FDZ37,1460.5834792393134,OUT017
FDU31,572.6136381268201,OUT010
DRC49,2048.148604283894,OUT049
FDL15,2486.6896783003867,OUT045
FDN32,493.4445846446111,OUT019
DRH59,1454.2740178491813,OUT027
NCU29,2486.6896783003867,OUT049
FDR37,465.9237503520833,OUT019
FDS14,2513.8186512840775,OUT018
FDU02,5864.011162910996,OUT027
FDJ08,3056.929143920141,OUT035
NCZ06,4005.1264108070213,OUT045
FDO31,1354.3062453261832,OUT049
FDH31,1559.3377710168795,OUT018
FDS58,2547.077889316133,OUT017
NCA53,1070.536385664863,OUT027
FDF50,3058.5796775737945,OUT046
NCW42,3744.731729650884,OUT049
NCQ17,2496.8551061685143,OUT045
FDK51,3924.3003561252017,OUT018
NCW41,374.5464127358632,OUT010
NCR29,903.3821605055534,OUT017
FDB08,379.2049286785555,OUT019
FDA40,2508.9660536953966,OUT027
FDL14,2529.324667065061,OUT018
FDB47,3572.6789924416125,OUT046
FDO03,3820.729454584651,OUT035
DRK13,512.6432843307517,OUT019
FDX13,569.7543824639197,OUT010
FDF52,3055.4159436688337,OUT046
FDT11,3056.929143920141,OUT013
FDB08,2547.077889316133,OUT013
FDQ28,2494.1146557118245,OUT018
FDD29,4021.211765502634,OUT045
NCQ29,5864.011162910996,OUT027
NCO02,1232.7533003557257,OUT013
FDR56,508.4241027776216,OUT010
NCM54,2009.0208235443952,OUT049
FDP51,1937.0723885040827,OUT035
FDT38,1512.9161717547966,OUT013
FDZ20,3847.084851292074,OUT018
FDJ53,2000.5930636529188,OUT013
FDX13,3993.165653554349,OUT049
FDP58,3722.826930641627,OUT035
NCK31,131.14223821024746,OUT019
FDA35,2009.0208235443952,OUT018
FDV37,3068.6603158348735,OUT018
NCO07,5864.011162910996,OUT027
FDA20,3056.929143920141,OUT045
FDZ59,2703.9437669825916,OUT035
NCY17,680.6536987791204,OUT017
FDQ28,2488.819352234473,OUT035
FDV35,2489.3046166764743,OUT017
FDQ36,714.438704800065,OUT013
FDD34,2562.3221656496667,OUT018
FDK51,4094.440110755294,OUT045
FDV31,2846.9248829657554,OUT035
FDR04,1533.233689036643,OUT035
FDR14,904.6742116393041,OUT049
DRC36,421.31456516627213,OUT010
FDE39,278.57089758803517,OUT019
FDP57,1577.285772029561,OUT049
FDE57,2045.2560883713052,OUT046
NCN18,1719.9165373663209,OUT046
NCQ05,2486.6896783003867,OUT018
FDW47,2000.5930636529188,OUT035
FDV46,2024.9480985043317,OUT035
NCP29,1055.7187309518242,OUT045
FDE09,1687.82929989528,OUT018
NCU06,5859.845222268177,OUT027
FDT19,419.2116431005386,OUT010
DRF15,2486.6896783003867,OUT017
DRI51,2756.0912465138513,OUT013
NCX54,1577.285772029561,OUT013
DRE01,3879.835080245425,OUT013
NCB07,3055.2453624727973,OUT045
FDU50,1921.5697930377946,OUT035
FDG40,667.1405506943685,OUT035
FDW10,2841.0492388241737,OUT018
FDX51,3056.929143920141,OUT013
NCP17,1060.7374604642052,OUT045
FDP21,3056.929143920141,OUT035
FDL04,1577.285772029561,OUT045
FDV23,2006.229961195572,OUT013
FDF24,1364.6901801120514,OUT046
FDH56,2930.9611376988983,OUT027
FDB51,1018.0702783235365,OUT049
FDI58,2818.8811535364716,OUT027
FDR20,781.3459155203723,OUT013
FDC51,2006.229961195572,OUT018
FDB16,2508.9660536953966,OUT027
FDE40,1003.1239815800609,OUT049
NCM17,670.0536448143447,OUT035
FDU56,3056.929143920141,OUT035
FDS32,286.216526467567,OUT019
FDX02,3763.193684206567,OUT049
FDT39,4055.8812094567384,OUT027
FDE35,905.0786743630567,OUT017
NCI42,568.425740061182,OUT019
DRL23,1577.285772029561,OUT046
FDA10,2003.2338778943426,OUT046
FDA11,1544.2753201973296,OUT013
NCM06,2489.3046166764743,OUT046
NCT05,4058.2703629077732,OUT035
NCQ02,492.8933211817434,OUT010
NCY06,2022.0009442236076,OUT049
FDY56,3771.394256376713,OUT035
FDL02,1577.285772029561,OUT035
NCI06,2905.515373524076,OUT035
FDQ14,2486.6896783003867,OUT045
FDQ12,3797.651728707921,OUT017
FDP36,737.7911472346397,OUT046
FDK21,5864.011162910996,OUT027
FDO40,2486.6896783003867,OUT045
NCK54,275.3791520663645,OUT019
FDY09,2871.369956988266,OUT018
NCW30,4071.363583675316,OUT049
NCC55,1012.3144475584476,OUT027
FDE58,1937.0723885040827,OUT018
FDR39,3055.2453624727973,OUT013
FDU28,3057.5957562959584,OUT049
FDH08,3797.651728707921,OUT017
FDG35,2843.1114275843256,OUT045
FDG22,669.6058369282084,OUT049
FDC34,2518.0105139783145,OUT035
FDP15,3851.8226007204444,OUT018
FDK34,571.6956954102444,OUT010
FDU45,1932.111873814826,OUT035
FDQ04,1012.3144475584476,OUT027
FDX22,3477.5233660123668,OUT018
FDB45,1577.285772029561,OUT017
NCH43,5864.011162910996,OUT027
DRE60,3731.228352791286,OUT046
FDD17,5864.011162910996,OUT027
NCM54,2013.9423954665679,OUT017
NCH55,2013.9423954665679,OUT013
NCT06,2568.1174378264045,OUT017
FDA48,5864.011162910996,OUT027
FDY58,5864.011162910996,OUT027
FDO25,3642.8873090617235,OUT045
FDN50,1533.233689036643,OUT045
FDH35,2568.5633303131467,OUT035
FDK09,3778.6161675340227,OUT045
FDO16,1503.2775479142938,OUT013
FDW11,1063.0285164337345,OUT045
FDU47,3006.034253752816,OUT027
NCQ42,278.9396544626007,OUT010
FDK55,2660.810899632723,OUT027
FDN08,1937.0723885040827,OUT049
FDT57,3889.8739510204878,OUT045
FDJ12,3442.385033161698,OUT018
DRL59,781.16485350619,OUT017
NCN53,672.34688519454,OUT046
FDO51,131.14223821024746,OUT010
FDK56,3056.929143920141,OUT017
FDY12,826.0943802044181,OUT035
FDU15,667.1405506943685,OUT035
FDQ19,3913.165081583071,OUT046
DRF15,2486.6896783003867,OUT045
DRE25,228.3735346362866,OUT019
FDK57,1976.3248349110095,OUT018
FDD33,569.7294169985778,OUT010
FDR34,5859.845222268177,OUT027
