Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDN22,4043.4789610505723,OUT035
NCF30,3421.1710584579437,OUT027
FDK03,4142.679125013145,OUT035
FDT45,1077.4614683699615,OUT017
NCC54,5108.1535045929395,OUT027
FDP08,2824.3869223556453,OUT018
FDU44,2623.2154737203286,OUT046
DRG39,1068.094526069115,OUT035
FDU32,2067.2984044513432,OUT049
FDY27,2916.7356825033976,OUT049
NCP54,2000.2746194375545,OUT013
NCZ41,2096.3331502111996,OUT049
DRL49,2311.955470795268,OUT013
FDI05,1057.4230101977832,OUT018
FDY56,3506.5644766433306,OUT045
DRC13,2061.3687815782882,OUT013
NCV29,2907.0738157543656,OUT017
FDR24,1629.8119597946836,OUT049
FDZ34,2714.046813494685,OUT018
FDP37,2167.142389601882,OUT035
FDX08,4287.873440989077,OUT027
FDS57,2181.8740862218965,OUT045
NCG18,1766.664246594384,OUT049
FDK25,2419.7711930054124,OUT018
FDH53,1502.0092789557693,OUT049
DRI59,3168.1924903102904,OUT018
FDA52,2808.7072359831695,OUT046
FDT20,-1137.930713820198,OUT010
FDE36,749.1008943700987,OUT019
FDI24,2852.315427045313,OUT017
FDB28,2843.8147051246374,OUT018
FDV11,2913.7247580971166,OUT017
FDP01,2488.0519548243733,OUT046
FDD34,3993.854765242067,OUT027
FDJ50,2374.887182671058,OUT027
FDZ44,1971.483907293846,OUT013
DRO59,1411.6673350973251,OUT035
DRB48,704.6502885195624,OUT045
FDR21,2503.824123145911,OUT018
NCE42,1742.9025291264957,OUT010
FDO23,1516.71517861485,OUT046
NCE30,3000.778866604355,OUT018
FDQ22,872.2980548267308,OUT035
FDY01,1820.088596995433,OUT045
FDS08,2907.5523460838267,OUT017
FDG28,3583.22526046169,OUT018
FDQ51,648.5245299291049,OUT018
FDB05,3957.125141035844,OUT017
FDO56,2046.3201096010437,OUT049
FDE02,1241.0461381973257,OUT018
FDN45,3560.1666796620134,OUT017
FDS09,966.1232709631386,OUT013
NCA54,2567.914190252688,OUT018
FDP09,1458.6387134962633,OUT010
FDC53,1591.7280620093838,OUT045
NCM55,3002.1490605680356,OUT017
FDL09,2434.9937850847314,OUT018
FDA11,-311.9835374279622,OUT019
FDA50,1504.9305347502068,OUT045
FDC23,2926.297163835699,OUT017
FDE22,2636.4955236567057,OUT049
FDD23,2968.903430297773,OUT046
NCA29,2805.4625323355367,OUT049
FDK38,2334.1036381699623,OUT046
DRC13,1970.8681173873938,OUT046
NCP43,2904.4546911838115,OUT049
FDX28,1698.3747721657344,OUT049
FDF08,1638.9141490494787,OUT049
FDZ33,2356.662603678218,OUT046
FDD10,2952.8114273448773,OUT049
FDO58,2682.6138042405296,OUT017
FDI50,3717.0633015478716,OUT017
FDO58,2568.9879639291307,OUT045
FDX08,2901.4716577910335,OUT013
NCK17,-1142.7690404951204,OUT010
FDF39,4235.425590807459,OUT035
FDU45,5.930042524829105,OUT010
NCJ18,1591.9953562709684,OUT018
DRC27,1929.7672538376269,OUT019
DRC25,1549.0481876819906,OUT035
FDU59,2673.5189737289784,OUT035
FDU28,3144.640004981463,OUT035
NCP30,744.4220234753448,OUT046
FDB39,726.0191539961346,OUT018
FDE41,1508.3102574181448,OUT013
DRH11,-903.4159306519407,OUT010
FDA58,3572.6972315532726,OUT045
FDU50,1888.9259279364228,OUT046
FDM34,2122.34613303396,OUT013
FDM44,3116.591799219936,OUT027
FDR39,2818.158557868949,OUT045
FDM25,2746.126585679339,OUT045
FDQ49,2632.9196278248087,OUT049
DRH25,658.2496763579289,OUT018
FDM09,4163.5767290611475,OUT027
FDL44,709.3665961352314,OUT019
NCR42,356.5549907757868,OUT018
DRL59,932.4910135189816,OUT046
FDX43,2673.262420204152,OUT013
DRK47,1616.4208904513366,OUT010
FDU48,1861.0477089057713,OUT018
FDY12,859.3589477736265,OUT045
NCN43,1701.2654098427379,OUT018
NCM55,2598.936753126318,OUT018
FDQ21,3423.8066155126385,OUT027
FDX13,4028.563135419831,OUT035
NCK30,5316.622114667807,OUT027
FDG20,2891.5425509965958,OUT049
DRG27,816.3776555415749,OUT017
FDY14,3819.2845524331815,OUT018
FDP59,1880.6535766262991,OUT035
FDU60,2810.784377079112,OUT017
NCC18,759.7679029255079,OUT019
DRJ39,3483.5333820030596,OUT017
FDS07,1921.9977394207858,OUT049
FDM08,4921.54730339034,OUT027
FDP51,1924.6828531078625,OUT045
FDU16,1549.4452305976636,OUT035
FDH12,1780.6248796845973,OUT013
DRE48,1166.4179408330467,OUT010
NCL42,5182.809159726066,OUT027
FDR21,2741.5979235328505,OUT045
NCW29,2241.8158967690233,OUT035
FDO11,3969.5489615289025,OUT013
NCM31,2316.9532104979553,OUT049
FDV35,568.9553899033145,OUT019
FDF58,1188.2400513562973,OUT017
NCE43,2739.363185596876,OUT049
FDA02,2495.7152501873857,OUT035
DRL37,-1091.019497879009,OUT010
FDR24,1296.2637429338213,OUT018
FDW59,1498.934180378287,OUT049
FDS22,980.2852071715912,OUT049
FDW24,1015.497986349901,OUT017
FDU24,1711.975693745794,OUT035
FDA21,4343.968251745782,OUT027
FDH58,3312.1232514909257,OUT027
FDW36,1442.6349182896304,OUT018
FDI45,4163.905682280125,OUT027
FDU01,2704.7753113204903,OUT018
FDF35,3179.619958404964,OUT027
FDU43,1841.9725570789046,OUT019
FDE24,426.78264735279174,OUT019
FDK50,2684.099839537968,OUT049
FDG31,1044.690713224532,OUT045
FDC60,1472.7712153902398,OUT045
FDL36,1543.3440352697476,OUT013
FDP21,3066.999693774764,OUT013
FDW16,1499.4863743450737,OUT045
FDX02,3593.0887422946976,OUT017
FDQ58,3857.316345094621,OUT027
FDT51,1862.6517415659193,OUT046
FDD59,1461.1536947727727,OUT049
NCM42,1497.2297189916703,OUT018
FDA57,501.4161396058797,OUT018
FDZ48,1960.2595116810915,OUT035
FDE46,2378.132621690901,OUT045
NCZ30,68.12953220775387,OUT019
FDB56,3075.179711878224,OUT017
FDA25,3171.7622797062754,OUT027
FDD20,2065.4525020084284,OUT013
FDL25,1589.5823658631134,OUT013
NCO18,2878.3265833036653,OUT049
FDJ45,782.9250546416832,OUT017
FDR12,2887.410310788407,OUT035
NCF19,-1022.9716335733788,OUT010
FDK25,2645.054096520344,OUT046
NCR17,1827.0689460662418,OUT046
FDC52,2459.144153777621,OUT046
NCA54,2932.635467711185,OUT017
FDR45,1830.801798110428,OUT010
NCM19,1906.702619142043,OUT049
FDF39,5538.439711779198,OUT027
FDX23,1707.9178303397157,OUT049
FDD58,3073.666681181348,OUT027
FDX28,1646.549960746106,OUT013
NCD31,2595.7134086787496,OUT013
FDU57,2172.552905300165,OUT018
FDI27,873.4681973891604,OUT046
NCM42,1743.1053847476549,OUT046
FDD32,2840.917068156365,OUT027
FDI34,3630.4594135206767,OUT013
NCM29,2176.197650358528,OUT049
FDG46,1626.564908752788,OUT018
DRC01,-951.5157292565784,OUT010
FDB15,5471.081505553215,OUT027
NCA17,3773.9110608165097,OUT027
FDF10,2355.7724630769935,OUT046
FDR26,4245.96060647241,OUT027
FDI02,1951.5068648589404,OUT049
NCM54,150.18713002678487,OUT010
FDF14,2446.012081303689,OUT013
FDJ33,117.31859305623266,OUT010
FDM20,3944.3698385040157,OUT035
FDC03,4529.597678692593,OUT027
NCX05,1857.2354271622455,OUT046
NCM41,2926.7889646650997,OUT027
NCU29,469.9795288871878,OUT010
FDQ59,1528.861576709709,OUT017
FDH46,-160.22478404290354,OUT010
FDH09,953.0459247659807,OUT013
NCD06,759.3793201502507,OUT045
FDC15,2584.7352391025433,OUT035
DRD37,2240.272295472987,OUT027
FDT28,3805.3962537722505,OUT027
FDR28,4066.6639979804754,OUT027
FDT38,1542.5490019944066,OUT017
FDV34,2760.696068349886,OUT027
FDY52,1245.0914441881887,OUT035
FDB34,1487.543202735229,OUT013
DRL23,1456.5675471570726,OUT018
DRB24,2428.5098515757627,OUT046
FDJ50,970.5498565123796,OUT046
FDQ49,2643.6804347353373,OUT035
FDP20,2154.185009417943,OUT035
FDV19,4002.85219000986,OUT027
NCR54,2970.3166772139834,OUT045
FDO09,2150.6611018545923,OUT010
FDS57,2003.2900567637205,OUT018
FDN10,2004.869850240553,OUT049
FDV23,2108.607161529051,OUT049
FDY28,3428.645817167319,OUT049
DRG51,2600.2843439025187,OUT013
FDD45,-368.7644538097339,OUT019
NCL18,4395.131119843954,OUT027
NCM29,2119.787983744243,OUT013
FDF17,4504.934674782229,OUT027
FDE22,2672.154905059757,OUT017
FDQ22,827.5480091014336,OUT017
FDS01,2875.2427565493344,OUT013
FDW35,2231.2772469706138,OUT027
FDJ33,2041.3100581311821,OUT046
NCF54,2834.385002515217,OUT035
FDE09,1840.8593913817806,OUT013
NCE06,2462.819902886358,OUT045
DRH49,1442.2579793743703,OUT049
FDY43,2601.507256534664,OUT045
NCT05,4016.122868509848,OUT017
FDZ34,2923.7346466166027,OUT045
FDL38,1623.3977416168063,OUT017
FDZ31,3095.1034096732033,OUT017
FDR14,1112.9964038566977,OUT035
NCN54,1420.0370116354059,OUT049
NCC42,3637.40326679262,OUT027
FDK08,1765.06718829739,OUT017
FDP59,1819.425195153312,OUT013
FDV22,2690.3266022415,OUT035
FDD33,3746.775057583118,OUT035
DRE60,4909.6746449247275,OUT027
FDK52,3510.3053611962328,OUT046
FDA02,2491.0122274599635,OUT017
FDM56,1886.249685229982,OUT049
FDE57,2405.583563596169,OUT035
FDM32,1417.2003849596238,OUT045
NCQ30,3376.530038422538,OUT027
FDQ27,3183.06115570864,OUT027
FDT60,3442.679068365725,OUT027
FDU43,3864.171546835861,OUT049
NCO55,1858.33807955365,OUT035
FDG02,2946.0625254995043,OUT045
FDJ28,3031.23512818564,OUT013
FDP40,1808.8928074253088,OUT045
FDJ38,2965.926401700967,OUT045
NCC54,3816.5833918715675,OUT017
NCZ41,1974.6650214227095,OUT046
FDK38,562.0089854785011,OUT019
FDU52,2493.5175934075855,OUT013
FDC40,1327.7031328413045,OUT046
NCR30,1338.8378628455994,OUT017
NCN18,1842.3406360489696,OUT017
FDB50,1448.9472228508596,OUT035
FDG04,3006.483642416732,OUT013
FDR26,2942.9595134942147,OUT035
NCT17,2663.1334068297006,OUT018
FDX35,4985.311700075088,OUT027
FDS12,2024.2473115740215,OUT046
NCZ29,3425.1511493113844,OUT027
FDB38,701.3248208335262,OUT010
FDP12,794.5281003702277,OUT013
FDP22,941.3131706384813,OUT046
FDS26,3762.5357279917803,OUT018
FDR52,3048.0129453082855,OUT046
DRJ13,2527.0677385690396,OUT046
FDU48,3536.4692190654446,OUT027
FDE29,1185.2816140107211,OUT035
NCT29,2044.7518752448002,OUT049
DRK37,2645.1771408209165,OUT018
FDK55,1472.4428332458679,OUT046
FDR07,1588.548886002629,OUT046
FDO21,4976.43803125918,OUT027
FDK46,4123.835134575458,OUT049
FDB12,1677.5202139744938,OUT045
FDT31,4409.542110007815,OUT027
FDJ33,1985.783024863162,OUT045
FDC26,3201.052298287385,OUT027
NCQ02,2869.433002350085,OUT045
FDP08,1170.3450983440634,OUT010
FDB11,4939.87749381548,OUT027
FDV55,2367.625682176684,OUT013
FDW20,2073.2206086944716,OUT049
NCJ18,11.498406517583021,OUT019
FDC41,1011.9720428889614,OUT018
FDE14,3137.3371110965913,OUT027
FDG35,2842.3303530967783,OUT013
FDF45,1209.721403362084,OUT035
FDS19,2771.774161112096,OUT027
FDS58,698.490386048287,OUT019
FDA26,3567.9710436835926,OUT017
FDM32,1567.7656428706102,OUT049
FDL45,2048.1760905614,OUT046
FDZ55,2638.266953702931,OUT049
FDY37,2417.468188723483,OUT049
FDO46,3034.244161538664,OUT046
FDQ60,1962.0209337442448,OUT046
FDA19,1822.7537894910588,OUT018
FDL15,2457.759709420593,OUT046
FDM10,3048.554380906539,OUT018
NCL05,856.8419167535965,OUT017
DRK49,-1119.1210648569238,OUT010
NCE18,5279.003502222253,OUT027
FDG40,790.0407693622946,OUT049
DRI59,3357.1278688079574,OUT045
FDK28,4103.729494375788,OUT035
NCD06,-1065.0845198889338,OUT019
FDO11,2066.6005696319503,OUT019
FDK27,1947.630207637571,OUT046
FDT43,2353.4309640639626,OUT027
FDD38,1469.2477067627494,OUT018
FDA16,3514.6759606100095,OUT049
FDL14,3926.1946233271315,OUT027
NCM17,886.6278299575738,OUT049
FDD20,1933.1853164162865,OUT045
FDA40,1441.4539164097005,OUT045
FDL43,1267.8924215499205,OUT045
FDV15,1604.103143290469,OUT045
FDE52,1520.4343489460975,OUT046
NCL17,389.9878363836606,OUT010
NCJ31,3589.4355692255212,OUT045
FDR60,1243.6192591929978,OUT045
NCA18,1995.372830327748,OUT035
FDS21,2586.7765283403737,OUT027
FDW09,1521.2872423257934,OUT035
FDL26,2589.719777997639,OUT035
FDS47,1193.2045002603763,OUT018
FDC39,3158.72630507841,OUT046
FDT51,2015.8458205982015,OUT035
FDK40,4186.692796702855,OUT035
NCG19,3540.4561465599045,OUT045
FDZ07,1103.0237598380904,OUT046
FDF08,2946.8047556588576,OUT027
FDO04,1015.5856621295961,OUT013
FDK41,1123.7068947333871,OUT018
FDP15,4030.8800917623503,OUT049
NCD43,1433.4671509913783,OUT018
NCP18,2390.1448905451707,OUT013
FDZ51,1582.2534800259937,OUT046
DRH13,1902.5817808110241,OUT035
FDF38,744.7216384691877,OUT045
NCI43,811.4334589497968,OUT045
FDM38,2423.8443440404308,OUT027
FDS03,1163.5750336647864,OUT013
DRJ47,2793.569517839278,OUT017
FDT50,-258.0234102828628,OUT010
FDV02,2713.331562470891,OUT046
NCG18,1786.0114845159617,OUT017
FDW52,2643.3482042204528,OUT046
FDS40,855.1857074848002,OUT035
FDN31,3095.1110233852614,OUT017
FDA37,1971.7982000020825,OUT045
FDA15,3876.425140564625,OUT046
FDL39,2891.3072554638966,OUT046
FDJ53,1915.154241100096,OUT045
FDX22,3378.7288366660173,OUT013
NCZ42,3617.9157781979743,OUT045
FDD56,4236.779280239463,OUT027
FDD40,3189.459362188435,OUT017
FDS50,3468.726518438319,OUT013
NCN14,2893.258643271132,OUT013
FDT15,2969.956275317237,OUT013
NCS18,3164.036861837991,OUT027
NCO26,-53.44739254579781,OUT010
FDF58,819.0771895970771,OUT018
NCB19,1448.6028842307996,OUT013
FDH26,2407.4823511648697,OUT017
DRB24,3837.3173261173038,OUT027
FDA49,1186.0986482719054,OUT018
FDB32,1538.386118874731,OUT045
FDI36,3218.117267294363,OUT017
NCA17,442.173946616218,OUT010
FDH22,2031.56208151102,OUT013
NCM26,2150.6532924863136,OUT018
FDT15,4357.860931120917,OUT027
FDB16,1189.4478023723652,OUT018
NCP54,3394.1373106027972,OUT027
FDJ36,1743.3526373176685,OUT013
FDO28,1866.934911691343,OUT045
FDU09,1048.3589266424838,OUT013
FDF29,2229.2905592663724,OUT017
FDY08,2302.0217522096095,OUT013
DRJ59,429.0469503651549,OUT018
FDT23,2805.1679411004266,OUT027
FDU15,502.4449837627934,OUT018
FDT47,1679.1650174480014,OUT013
FDI53,794.6475900438514,OUT019
FDR59,3828.413728477928,OUT018
FDD53,912.6465509045894,OUT035
FDY51,3513.9483782157395,OUT017
FDT04,803.0836890500033,OUT049
FDU51,2916.534039379589,OUT049
FDG14,2594.504781957379,OUT035
NCU06,3496.8965802936364,OUT045
DRG25,2899.5173200231566,OUT046
DRH49,1525.5921613252663,OUT035
FDN15,2380.1249472260997,OUT035
FDL43,1041.979937523945,OUT018
NCT18,2949.467303754892,OUT049
NCB31,4025.0792831234603,OUT013
FDK57,2053.199750280081,OUT035
FDY04,761.0553307128163,OUT019
NCP54,1937.9210440104105,OUT046
FDF41,3809.4183802487178,OUT013
FDM01,1651.719262482634,OUT045
FDW03,1705.8739305424629,OUT045
FDF28,1977.4251976369528,OUT045
FDY37,2423.4932296436764,OUT017
FDQ03,3808.834241064401,OUT017
FDP51,3405.3677423062722,OUT027
FDJ40,1950.7648950262987,OUT017
FDC32,1649.6856107828005,OUT049
DRI49,2738.9873134342824,OUT027
NCW54,1028.9980709784618,OUT017
FDF09,841.1349735828637,OUT017
FDP45,3665.2578060810642,OUT018
DRJ23,2647.9262184865274,OUT018
FDS59,1965.6495024122291,OUT017
FDY08,2236.6843242605537,OUT046
FDX16,2449.8169074213524,OUT049
FDY16,2651.7354621010536,OUT018
FDK32,2613.6552205734706,OUT035
FDQ22,791.8198081510146,OUT013
NCC31,2192.011511886696,OUT018
FDG58,2572.2807288467466,OUT049
DRF48,2952.5175450635543,OUT013
DRH36,1332.6536221358508,OUT049
NCR30,1396.9617560873312,OUT035
FDB03,1888.4445146608791,OUT019
FDZ28,3503.58713375064,OUT027
FDR35,3213.5181017445316,OUT017
DRD15,5020.101211901836,OUT027
FDJ33,172.53014211172479,OUT019
FDA56,90.00066745584422,OUT010
FDP56,877.9923817628196,OUT046
NCT30,846.7369126991714,OUT046
FDK15,1748.7929722236258,OUT017
FDH44,2124.8974961885024,OUT018
FDV01,2519.248911603472,OUT013
DRG03,2503.3787100438763,OUT017
FDG50,2939.159408921589,OUT027
FDR16,1473.4730947530065,OUT010
FDZ60,1747.7248714306504,OUT046
DRG03,2367.5634586228657,OUT045
FDS56,3858.5665115197735,OUT018
FDU33,801.0126819015333,OUT045
DRD27,1745.8162980748596,OUT035
FDW22,3511.3089925874065,OUT046
DRA24,2552.6995380432522,OUT045
FDF38,890.8398222933239,OUT049
FDX48,2543.7324467484236,OUT013
FDS58,2327.7550101645475,OUT018
FDC32,1535.401283529514,OUT046
NCQ29,3939.0394382534337,OUT045
DRK39,1104.431486205238,OUT018
NCS38,1902.0750325737765,OUT017
DRO47,1817.5273355658053,OUT013
DRG27,2174.747968220595,OUT027
FDC57,4477.139276104546,OUT027
FDS55,2328.436191161936,OUT046
NCJ06,1662.177531894521,OUT018
FDO01,285.6257175865393,OUT019
NCM55,2827.8344844698654,OUT045
FDC52,2571.965768586229,OUT049
FDQ15,1301.36703768164,OUT045
NCT30,2267.419205565368,OUT027
NCR42,2046.80854498145,OUT027
FDD28,1166.0948250605566,OUT035
FDQ34,1791.803428845424,OUT049
FDZ12,3686.551059771967,OUT027
DRE13,-428.77461899762886,OUT019
NCN07,259.8845192471384,OUT019
FDM28,2997.491424599831,OUT035
FDI10,2838.7672112337273,OUT017
FDQ25,2778.2951764154323,OUT013
FDA38,1886.16227049892,OUT010
DRI13,3458.9173883932813,OUT049
FDY20,2965.3319952118086,OUT027
NCZ53,3063.8363784078847,OUT035
NCM31,2290.225189479871,OUT013
DRB01,3029.2798120495445,OUT017
DRF37,3984.9003973974163,OUT046
NCF42,2841.541731055022,OUT049
FDF16,2105.193263237652,OUT018
FDB41,950.6521520537573,OUT013
FDR34,3626.1513368668943,OUT013
FDR15,2261.541190260031,OUT018
NCV42,-54.901129862916264,OUT019
FDW51,3481.7324745577107,OUT035
FDU36,1703.8690607374947,OUT017
FDX60,1459.0928790178023,OUT049
FDY03,2026.6522699544398,OUT035
FDW55,3812.963237385962,OUT045
FDT01,1410.8626767088122,OUT010
FDG58,2520.380645772861,OUT013
FDK21,3976.4537909146325,OUT017
NCS41,953.9364219266077,OUT019
FDS10,2796.932334156962,OUT045
NCT53,2568.5250714799804,OUT046
FDJ28,2728.9000951509097,OUT018
FDX44,1409.2945963337934,OUT045
FDT20,476.95273745381326,OUT018
FDO44,1871.5540926370102,OUT017
NCX17,3701.5791974555787,OUT049
FDY01,2000.2029165787033,OUT017
FDJ12,4742.179135088156,OUT027
DRK35,424.0600055951778,OUT018
FDD47,802.1363851524758,OUT019
NCM53,1858.3312275884923,OUT035
FDO45,1546.3750942155439,OUT013
NCM42,-109.34289406032622,OUT010
FDE04,2872.0125543602867,OUT046
NCI30,5240.898946392279,OUT027
FDZ19,2782.2679097036075,OUT013
FDW57,2840.9114843928896,OUT013
FDA25,1753.9534273199063,OUT013
FDT22,1024.1399525659808,OUT046
FDP51,2001.110069727914,OUT013
FDD48,3320.9186659982656,OUT027
FDY39,3058.3078273296187,OUT035
FDO48,1629.3856307283613,OUT010
FDD23,4379.228938837858,OUT027
DRN35,2113.043399214493,OUT027
FDT01,3479.4712891281365,OUT035
FDC20,-892.5393550304836,OUT010
DRJ35,1193.109217483312,OUT035
FDB32,1567.2206601218497,OUT046
FDL24,2773.406058563712,OUT046
NCV42,1959.8685675992974,OUT035
FDZ46,1772.2720523865098,OUT046
FDC15,2480.584391145301,OUT013
FDD08,-1122.679697580542,OUT019
FDY50,1564.3496421346383,OUT049
FDD36,1980.2430293956454,OUT013
FDG57,2313.3000437706705,OUT027
FDL21,564.369743541169,OUT018
FDN16,3144.5285821261036,OUT027
FDJ09,2235.143941315467,OUT027
FDS01,957.7553168662216,OUT010
FDV33,4166.344971257416,OUT017
DRE12,1913.757627610298,OUT017
FDR07,1646.4605209405333,OUT013
FDP48,1066.3904531160501,OUT010
NCB55,1112.514164741669,OUT035
FDQ08,1145.95745391853,OUT013
FDR34,3783.644240563275,OUT035
FDO33,1812.772886660739,OUT046
FDP13,701.639048119273,OUT045
FDX12,3915.6971400726065,OUT049
NCT06,2703.76921804069,OUT049
FDR16,1556.5364711495417,OUT019
FDE36,2650.721660356988,OUT046
FDZ36,3044.9554569913757,OUT049
FDV13,1454.2088486378418,OUT045
NCZ17,804.30222491687,OUT035
FDU56,2795.5182417415976,OUT045
FDM09,2878.313860170381,OUT035
FDV02,2809.88368218441,OUT017
FDS34,1605.6107700593486,OUT018
FDA11,1688.0439768777426,OUT049
FDP09,3418.932932553759,OUT017
FDB29,3325.359813299218,OUT027
FDT19,2838.036468525655,OUT017
DRH15,877.7200292179127,OUT017
FDY38,3653.5237954142153,OUT046
FDF14,3844.3088188447205,OUT027
FDN48,-326.40431641628146,OUT010
FDQ12,3633.5140620314273,OUT013
NCJ43,2637.6957651660887,OUT045
FDE17,583.6536987465726,OUT019
FDB05,3990.074672960533,OUT035
FDH10,2971.8818520289688,OUT045
NCR06,853.224396403629,OUT017
FDU32,1692.2624786077072,OUT018
FDD56,2875.5541571135145,OUT049
FDO36,2584.3964187233682,OUT018
FDH16,-354.1856733030483,OUT010
FDX10,444.0037403016729,OUT018
FDZ37,1605.6452870377966,OUT017
FDU31,1576.7177726628338,OUT010
DRC49,2345.2881067014637,OUT049
FDL15,2375.59910024518,OUT045
FDN32,1131.3120596107196,OUT019
DRH59,2658.2574746807963,OUT027
NCU29,2438.9860479942686,OUT049
FDR37,1124.3000647428685,OUT019
FDS14,2220.7177911947138,OUT018
FDU02,4947.950152706648,OUT027
FDJ08,3152.8390556307045,OUT035
NCZ06,3829.7795923656818,OUT045
FDO31,1529.0814119030347,OUT049
FDH31,1410.5829598773273,OUT018
FDS58,2677.660558487812,OUT017
NCA53,2293.6291031604,OUT027
FDF50,3078.0291934468164,OUT046
NCW42,3537.6877638658293,OUT049
NCQ17,2372.356455370383,OUT045
FDK51,3821.170700346426,OUT018
NCW41,589.7216568821505,OUT010
NCR29,1055.9256204071316,OUT017
FDB08,628.3867891439837,OUT019
FDA40,2886.7781463314545,OUT027
FDL14,2290.8144438479267,OUT018
FDB47,3232.6172621451396,OUT046
FDO03,3730.8856511471986,OUT035
DRK13,1182.8975250539438,OUT019
FDX13,1964.3340905473565,OUT010
FDF52,2869.6285920508694,OUT046
FDT11,3049.0163952773432,OUT013
FDB08,2579.349313674486,OUT013
FDQ28,2242.898378113199,OUT018
FDD29,3860.131931412096,OUT045
NCQ29,5425.70512000131,OUT027
NCO02,1129.9006098835491,OUT013
FDR56,1209.672068764357,OUT010
NCM54,2097.5733457850383,OUT049
FDP51,2075.6591007099323,OUT035
FDT38,1456.5185748909603,OUT013
FDZ20,3660.131613440533,OUT018
FDJ53,1993.039837178195,OUT013
FDX13,3961.5231245634677,OUT049
FDP58,3546.8409392624408,OUT035
NCK31,-938.4988691402775,OUT019
FDA35,1764.5236071514648,OUT018
FDV37,2880.679290459476,OUT018
NCO07,4742.083805570623,OUT027
FDA20,2872.4435736690484,OUT045
FDZ59,2838.171643427445,OUT035
NCY17,847.4236610614525,OUT017
FDQ28,2617.6894908764248,OUT035
FDV35,2542.4721195021993,OUT017
FDQ36,710.0297368657466,OUT013
FDD34,2324.358271716445,OUT018
FDK51,4043.075398886319,OUT045
FDV31,2889.9830952384686,OUT035
FDR04,1731.7174410212947,OUT035
FDR14,1066.6418548548877,OUT049
DRC36,888.3731770228521,OUT010
FDE39,96.38611604824393,OUT019
FDP57,1810.6426909895583,OUT049
FDE57,2255.3480125159076,OUT046
NCN18,1732.7199386938257,OUT046
NCQ05,2084.8111651007466,OUT018
FDW47,2096.2947004078414,OUT035
FDV46,2357.6783713218024,OUT035
NCP29,990.965365949182,OUT045
FDE09,1547.4426683404463,OUT018
NCU06,4965.708864953414,OUT027
FDT19,855.6932166825791,OUT010
DRF15,2505.4660174684914,OUT017
DRI51,2699.45038380937,OUT013
NCX54,1723.1267220703749,OUT013
DRE01,3728.96484920542,OUT013
NCB07,2969.388060201945,OUT045
FDU50,2018.4328664257457,OUT035
FDG40,827.4459640741129,OUT035
FDW10,2491.6129236381275,OUT018
FDX51,3131.150985401047,OUT013
NCP17,992.013707035965,OUT045
FDP21,3146.004543293013,OUT035
FDL04,1653.311802673788,OUT045
FDV23,2007.846563915587,OUT013
FDF24,1416.8619376885679,OUT046
FDH56,3323.3127348917646,OUT027
FDB51,1181.9559806874497,OUT049
FDI58,3033.051362079625,OUT027
FDR20,935.108161262546,OUT013
FDC51,1769.3506195798304,OUT018
FDB16,2867.9004572252875,OUT027
FDE40,1189.0532839228013,OUT049
NCM17,925.5370076226747,OUT035
FDU56,3057.725219997539,OUT035
FDS32,436.85827006155034,OUT019
FDX02,3588.6030384684645,OUT049
FDT39,3913.2782071442184,OUT027
FDE35,1146.3294729096995,OUT017
NCI42,1406.8541390218847,OUT019
DRL23,1720.1972885554578,OUT046
FDA10,1944.0137970850724,OUT046
FDA11,1627.2048846479536,OUT013
NCM06,2421.6074704092457,OUT046
NCT05,4100.843846462129,OUT035
NCQ02,1024.292001816826,OUT010
NCY06,2162.4504860522406,OUT049
FDY56,3684.1745256754593,OUT035
FDL02,1890.0965398564335,OUT035
NCI06,2931.3175529973164,OUT035
FDQ14,2333.6138480005857,OUT045
FDQ12,3661.8964980905216,OUT017
FDP36,858.3826613873941,OUT046
FDK21,5321.135337615629,OUT027
FDO40,2304.5758750118734,OUT045
NCK54,86.24634823339682,OUT019
FDY09,2529.136947003069,OUT018
NCW30,4108.613859537635,OUT049
NCC55,2096.2577292354545,OUT027
FDE58,1609.2135306288321,OUT018
FDR39,2925.7027700188683,OUT013
FDU28,3070.3960568446905,OUT049
FDH08,3661.5644946638613,OUT017
FDG35,2742.211034026775,OUT045
FDG22,839.5107138915978,OUT049
FDC34,2644.299682705333,OUT035
FDP15,3654.3234286410243,OUT018
FDK34,1827.189411562365,OUT010
FDU45,2077.85741833429,OUT035
FDQ04,2172.486873741686,OUT027
FDX22,3064.6125294894664,OUT018
FDB45,1816.7071511854922,OUT017
NCH43,4781.836774967598,OUT027
DRE60,3435.5550854656326,OUT046
FDD17,5095.518938666028,OUT027
NCM54,2125.774851050539,OUT017
NCH55,2068.083160380391,OUT013
NCT06,2684.5704765676314,OUT017
FDA48,4853.107951374248,OUT027
FDY58,4984.018197366922,OUT027
FDO25,3217.1564385047027,OUT045
FDN50,1554.8034456474747,OUT045
FDH35,2745.7639077960444,OUT035
FDK09,3471.571291730433,OUT045
FDO16,1435.8826738340476,OUT013
FDW11,1053.6955672840754,OUT045
FDU47,3693.204682587951,OUT027
NCQ42,169.1893140104189,OUT010
FDK55,2924.1721946310286,OUT027
FDN08,2015.2368155483375,OUT049
FDT57,3639.123549398235,OUT045
FDJ12,3022.3277854538983,OUT018
DRL59,1030.6217773389199,OUT017
NCN53,665.9558314471917,OUT046
